clean_text,Sentiment,SentimentScore/Mixed,SentimentScore/Negative,SentimentScore/Neutral,SentimentScore/Positive,original_author
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,HasanMubarak15
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,WakJangs
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,AniqBlake
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,cik_fa
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,frhfrz_
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,SaraAmagust
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,edwinaemj
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,El_0fcg
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,blcttn
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,SisShowlost
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,adibahhhzaini
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,GGinggiii
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,husnazulkhair
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,nrl_wrdh
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,nrxzzatii
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Pikah98
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,poohmoncet
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,marshmellowwz
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Deb18532497
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,eIissaaaa
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,justjpg
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,dayfaeruz_
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,AziamyAziz
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,ikaarrghh
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,norh_siti
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,DannyAdham
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,shaasrii
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,_aimang
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,acidicchristie
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,ALIFFAHSHAHILA
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,taezty
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,intxnavc_
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,NyamiSyahiran
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,belleluncas
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,zaanajiah
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,alya_afrina
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,clrsyxjy
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,bitterasswraith
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Intan_Hartinie
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,nfadhleenaa
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,mhedfard
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,cikinooo
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,nrulnatasyaa
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,venkybenky
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,hwaiting
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,sabilanazir
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,nurainnuyen
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Sfq_azani
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,blqshmjh
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,shafikaghanii
cesc_wafiq Neseruler SPCA_SG nparksbuzz 🙏🏽 I hope SPCA_SG rescue cat even way treat cat ...,NEUTRAL,0.0000036713702229462797,0.0006710275774821639,0.5283620953559875,0.4709632992744446,hugobrown
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,FREEFROMBRACES
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,liyananazuha
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,tiqxh
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,pakshuk_
cesc_wafiq Neseruler SPCA_SG nparksbuzz Whats facebook,NEUTRAL,0.0000012824367559005623,0.000022925758457859047,0.9994804263114929,0.0004953087773174047,rudyonearmy
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,_Far98
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,apishFishy
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,mirzan_shh
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Ku_pemalu
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,keymira_96
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,awmazink
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,_mbms_
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,ainsuhadaahmadd
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,stfuazmie
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,slider_al
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,rsym__
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,M00NLIGHTASTE
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Wando_nam
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,zaim__akmal
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,nrhfzarsli
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,kooqieshyy
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,iDanielyap
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,sandwichslnd_
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,nsyahirahml
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,yana_y4
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,_dimzdini_
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,haniaufaa
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,namujiey
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,KrzzySngh
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,momicheese
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,316rapunzel
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,elliotArchery
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,hmairahh_
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Bae4127014
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,wawarahmn
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,__ginna__
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,maripossaa___
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,nawalbiebs
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,HBA_twt
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Meowwwissa
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,qayyumaliff_
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,fara_nach
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,HanaChan3000
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,zubiedaboudjit
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,Afrodit_Artemis
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,sheiswehh
cesc_wafiq Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secure the…,NEUTRAL,0.000008064262146945111,0.0030076615512371063,0.6478776931762695,0.3491065502166748,bchiskndr
This animal abuse If cat pets misbehaving better ways teach The cat obvio… https //t.co/UCndWpzoxe,NEGATIVE,0.000015634366718586534,0.8779202699661255,0.11719725281000137,0.0048668659292161465,_sfab
Neseruler I hope SPCA_SG acts fast secure rescue cat nparksbuzz please please assist secur… https //t.co/wUn8yy3e9i,NEUTRAL,0.00000961991918302374,0.02403767965734005,0.6550328731536865,0.32091984152793884,cesc_wafiq
Neseruler SPCA_SG Spam spca,NEUTRAL,0.0000018816243709807168,0.0008441376849077642,0.995866060256958,0.003287854604423046,ARinitials
Bruh tryna get away deactivate shit ... SPCA_SG SingaporePolice https //t.co/AmIuUOBCd9,NEUTRAL,0.0000020319591840234352,0.16166453063488007,0.8377342820167542,0.0005991862853989005,nahqib
anndylian Hongkong confirmed Coronavirus COVIDー19 pet dog Getting serious jennyzheng719 tron_squad WHO SPCA…,NEUTRAL,0.000022177920982358046,0.003807975444942713,0.9609948992729187,0.035174958407878876,CryptoMay1
anndylian Hongkong confirmed Coronavirus COVIDー19 pet dog Getting serious jennyzheng719 tron_squad WHO SPCA…,NEUTRAL,0.000022177920982358046,0.003807975444942713,0.9609948992729187,0.035174958407878876,Ayuzi4
